time,win_prob
0.0,0.5013888888888889
0.0,0.4955052777777778
14.0,0.5038819444444443
16.0,0.5077711111111111
23.0,0.4987961111111111
24.0,0.4948072222222223
42.0,0.5040813888888889
43.0,0.49450805555555555
44.0,0.5040813888888889
44.0,0.5082697222222222
60.0,0.5364911111111111
77.99999999999955,0.5233277777777777
105.0,0.513555
106.0,0.5090675
122.0,0.5192391666666667
122.99999999999955,0.5082697222222222
130.0,0.5191394444444445
132.0,0.5077711111111111
134.0,0.48094583333333335
153.0,0.46598750000000005
163.0,0.48244166666666666
167.99999999999955,0.46598750000000005
174.0,0.4774555555555555
177.0,0.48264111111111113
185.0,0.47067444444444445
186.0,0.46538916666666663
199.0,0.45053055555555555
210.0,0.4358713888888889
212.0,0.44873555555555555
214.0,0.4760594444444445
231.0,0.47456361111111117
237.00000000000045,0.49002055555555557
237.00000000000045,0.474065
240.0,0.4619986111111111
263.0,0.4463422222222222
264.0,0.459705
270.0,0.4719708333333333
284.0,0.49660222222222217
287.0,0.47137249999999997
302.0,0.45691277777777783
318.0,0.44115666666666664
320.0,0.434575
328.0,0.4481372222222222
329.00000000000045,0.4335777777777778
330.00000000000045,0.41672472222222223
351.0,0.4316830555555556
367.0,0.4456441666666666
368.00000000000045,0.4305861111111111
371.0,0.3973786111111111
386.0,0.38271944444444445
387.0,0.3768358333333333
402.0,0.3885033333333333
404.0,0.39398805555555555
419.00000000000045,0.4279933333333333
437.0,0.4090461111111111
463.0,0.39378861111111113
465.0,0.38750611111111105
476.0,0.35240388888888896
494.0,0.3687583333333333
510.0,0.3588858333333333
510.0,0.35439833333333337
510.0,0.366365
512.0,0.3687583333333333
520.0,0.40585499999999997
529.9999999999995,0.42719555555555555
535.0,0.41223722222222225
537.0,0.40565555555555555
555.0,0.42699611111111113
561.0,0.4052566666666667
587.0,0.4198161111111111
589.0,0.4264975
609.0,0.40406000000000003
617.0,0.4255002777777778
632.0,0.4098438888888889
633.0,0.4033619444444444
644.0000000000005,0.39219305555555556
644.0000000000005,0.4072511111111111
644.0000000000005,0.4026638888888889
670.0,0.3884036111111111
672.0,0.38281916666666665
689.0000000000005,0.3946861111111112
689.0000000000005,0.38291888888888886
689.0000000000005,0.36905750000000004
689.0000000000005,0.3642708333333333
689.0000000000005,0.3599827777777778
703.0,0.34851472222222224
705.0,0.34442611111111116
719.0,0.35050916666666665
720.0,0.34921277777777776
720.0,0.3498111111111111
720.0,0.3498111111111111
730.0000000000005,0.3431297222222222
744.0,0.35958388888888887
762.0,0.3464205555555556
763.0,0.3408361111111112
777.0000000000005,0.35330138888888885
779.0000000000005,0.3588858333333333
787.0,0.3456227777777777
789.0,0.33983888888888886
803.0,0.35270305555555553
805.0,0.33934027777777787
819.0,0.35230416666666664
821.0,0.33884166666666665
824.0000000000005,0.3579883333333334
833.0,0.37175
833.0,0.3551961111111111
833.0,0.3596836111111111
851.9999999999998,0.33674750000000003
871.9999999999998,0.35988305555555555
889.9999999999998,0.3739438888888889
890.9999999999998,0.3801266666666667
900.0,0.4046583333333334
914.0000000000002,0.37962805555555557
921.0,0.37942861111111115
930.9999999999998,0.36397166666666664
932.0,0.37902972222222225
943.0,0.3631738888888889
945.0,0.37853111111111115
956.0000000000002,0.4007691666666667
980.9999999999998,0.38740638888888884
980.9999999999998,0.3817222222222222
980.9999999999998,0.3769355555555555
998.0000000000002,0.35898555555555556
1001.0000000000002,0.3759383333333333
1014.0,0.35768916666666667
1016.0,0.3751405555555556
1033.0,0.35609361111111115
1035.0,0.347916388888889
1055.0,0.33744555555555567
1055.0,0.33206055555555547
1055.0,0.3275730555555555
1072.0,0.3445258333333334
1086.9999999999998,0.3702541666666666
1098.0,0.3507086111111111
1099.0,0.36935666666666667
1101.0,0.39129555555555556
1119.9999999999998,0.36746194444444447
1119.9999999999998,0.34851472222222224
1119.9999999999998,0.3435286111111111
1141.0,0.3237836111111111
1142.0,0.34133472222222216
1144.0,0.3650686111111111
1170.0,0.338941388888889
1186.0,0.3383430555555555
1202.0,0.3195952777777778
1203.0,0.3113183333333334
1213.0,0.26654305555555563
1227.0,0.3099222222222222
1250.0,0.2871855555555555
1266.0,0.3070302777777777
1282.0,0.33774472222222224
1290.0,0.3150080555555555
1292.0,0.3050358333333334
1309.0,0.2565708333333333
1332.0,0.3030413888888889
1346.9999999999998,0.3249802777777778
1348.0,0.33475305555555557
1358.0,0.3117172222222223
1358.9999999999998,0.3335563888888888
1362.0,0.3114180555555556
1363.0,0.30184472222222225
1373.0,0.321988611111111
1375.0,0.33086388888888885
1379.0,0.3096230555555555
1381.0,0.3004486111111111
1398.0000000000002,0.2451027777777777
1412.0,0.2716288888888889
1428.9999999999998,0.22077055555555553
1436.9999999999998,0.24071499999999998
1440.0,0.2493908333333334
1440.0,0.2493908333333334
1463.0,0.2461
1464.0,0.23582861111111114
1480.9999999999998,0.21518611111111108
1493.0,0.23542972222222225
1504.0,0.26405
1521.0,0.24270944444444448
1522.0,0.2342330555555555
1529.0,0.2202719444444445
1529.0,0.23961805555555551
1529.0,0.23393388888888894
1538.0,0.2159838888888888
1539.0,0.23263750000000002
1541.0,0.2583658333333334
1558.0,0.2850913888888889
1569.0,0.3099222222222222
1580.0000000000002,0.28229916666666666
1596.0,0.25198361111111117
1603.0,0.27093083333333334
1604.0,0.25098638888888886
1606.0,0.27063166666666677
1607.0,0.27930750000000004
1610.0,0.2917727777777778
1610.0,0.2985538888888889
1610.0,0.30433777777777776
1623.0,0.32577805555555556
1623.0,0.30284194444444446
1624.0000000000002,0.2908752777777778
1624.0000000000002,0.283795
1624.0000000000002,0.2778116666666667
1635.0,0.2769141666666667
1649.0,0.2554738888888889
1650.0,0.24629944444444443
1664.0,0.27551805555555564
1686.0,0.25347944444444453
1687.0,0.2442052777777778
1694.9999999999998,0.2187761111111112
1716.0000000000002,0.24191166666666675
1730.0,0.26195583333333333
1731.0,0.27113027777777776
1738.9999999999998,0.2833961111111111
1738.9999999999998,0.2903766666666666
1738.9999999999998,0.29635999999999996
1753.0,0.3184983333333333
1754.0,0.29576166666666664
