time,win_prob
0.0,0.5013888888888889
0.0,0.5072725
25.0,0.4987961111111111
27.0,0.5079705555555556
34.0,0.4946077777777778
40.0,0.4787519444444444
46.0,0.4655886111111111
55.000000000000455,0.4384641666666667
76.0,0.45033111111111107
91.0,0.46130055555555555
94.0,0.4661869444444445
96.0,0.47915083333333336
105.0,0.46608722222222226
122.99999999999955,0.4788516666666666
139.0,0.4903197222222222
141.0,0.4955052777777778
145.00000000000045,0.4839375
152.0,0.4787519444444444
157.0,0.4529238888888889
167.99999999999955,0.46598750000000005
181.0,0.45950555555555556
181.0,0.47107333333333334
181.0,0.4680816666666667
194.0,0.4774555555555555
199.0,0.4735663888888889
199.0,0.48493472222222217
199.0,0.4819430555555555
214.99999999999955,0.4682811111111111
216.99999999999955,0.48104555555555556
218.0,0.46788222222222225
221.0,0.4617991666666667
225.0,0.4466413888888889
246.0,0.4733669444444444
261.99999999999955,0.47236972222222223
263.0,0.4969013888888889
263.0,0.4969013888888889
278.00000000000045,0.4967019444444445
283.0,0.47925055555555557
285.0,0.49660222222222217
286.0,0.47915083333333336
289.0,0.47137249999999997
290.0,0.45791
306.99999999999955,0.47077416666666666
322.0,0.48742777777777774
324.0,0.4703752777777777
334.0,0.4540208333333333
349.99999999999955,0.4382647222222222
351.99999999999955,0.4315833333333333
360.0,0.45242527777777786
365.0,0.4696772222222222
394.0,0.43098499999999995
420.00000000000045,0.41453083333333335
422.0,0.4078494444444445
432.0,0.3993730555555556
432.0,0.3948855555555555
432.0,0.3909963888888889
457.0,0.3761377777777778
459.0,0.3890019444444444
461.0,0.3702541666666666
466.0,0.35310194444444437
469.0,0.3529025
481.0,0.36925694444444446
501.0,0.3509080555555556
527.0,0.3863094444444445
545.0,0.3998716666666667
546.0,0.3858108333333333
549.0,0.40605444444444444
572.9999999999995,0.3850130555555555
580.0,0.3670630555555555
580.0,0.352005
580.0,0.3480161111111111
602.0,0.36466972222222227
610.0,0.37892999999999993
612.0,0.3851127777777778
621.0,0.37045361111111114
623.0,0.3641711111111111
628.0,0.3781322222222222
632.0,0.38401583333333333
635.0,0.4033619444444444
653.0,0.3915947222222223
653.0,0.4067525
653.0,0.4208133333333334
654.0,0.4236055555555555
666.0,0.4026638888888889
685.0000000000005,0.41592694444444445
686.0,0.4218105555555555
693.0,0.4082483333333334
695.0,0.40256416666666667
716.0,0.40804888888888885
717.0,0.39388833333333334
717.0,0.37494111111111106
717.0,0.391495
717.0,0.40954472222222216
718.0,0.4086472222222222
720.0,0.40066944444444447
720.0,0.4020655555555555
720.0,0.40086888888888894
720.0,0.40086888888888894
735.0,0.3597833333333333
756.0,0.35928472222222224
765.0,0.34632083333333336
767.0,0.3406366666666666
778.0,0.3532016666666667
781.0,0.3588858333333333
787.0,0.3456227777777777
791.0,0.3397391666666667
794.0,0.3529025
797.0,0.3586863888888888
804.0,0.38232055555555555
820.0000000000005,0.3969797222222222
821.0,0.4035613888888889
833.0,0.41612638888888887
833.0,0.39967222222222226
833.0,0.4045586111111111
846.9999999999998,0.4194172222222223
847.9999999999998,0.42579944444444445
853.9999999999998,0.41114027777777773
859.0,0.4047580555555556
869.0000000000002,0.41931750000000007
873.0,0.40485777777777776
877.0,0.3578886111111111
889.9999999999998,0.3442266666666667
889.9999999999998,0.3383430555555555
889.9999999999998,0.3383430555555555
900.0,0.3150080555555555
918.0,0.30094722222222225
920.0,0.29486416666666665
928.0000000000002,0.30812722222222216
928.9999999999998,0.29426583333333334
932.0,0.27242666666666665
947.0,0.25736861111111103
949.0,0.25078694444444444
964.0,0.26454861111111116
967.0,0.27113027777777776
978.9999999999998,0.28977833333333336
984.9999999999998,0.28927972222222215
988.0,0.2796066666666667
988.0,0.29596111111111106
988.0,0.30942361111111105
988.9999999999998,0.31251500000000004
1002.0000000000002,0.3511075000000001
1018.0000000000002,0.3101216666666667
1038.0000000000002,0.29047638888888894
1040.0000000000002,0.3077283333333333
1049.0000000000002,0.2888808333333333
1051.0000000000002,0.28080333333333335
1064.0,0.29705805555555553
1067.0,0.30473666666666666
1074.0,0.32149
1082.0,0.34721833333333335
1085.0000000000002,0.3284705555555555
1085.0000000000002,0.32039305555555553
1085.0000000000002,0.32039305555555553
1096.0,0.34602166666666667
1106.0,0.3266755555555556
1109.0,0.31839861111111123
1116.0000000000002,0.3359497222222223
1117.0,0.31780027777777775
1119.9999999999998,0.3435286111111111
1127.0,0.35439833333333337
1127.0,0.3603816666666666
1127.0,0.3655672222222222
1143.0,0.38331777777777776
1145.0,0.39119583333333335
1151.0,0.41483
1161.0000000000002,0.4329794444444445
1163.0000000000002,0.4409572222222222
1168.0,0.4226083333333333
1171.0000000000002,0.41453083333333335
1180.0,0.3897997222222222
1197.0,0.4147302777777778
1207.0,0.39089666666666667
1216.0000000000002,0.40415972222222224
1216.0000000000002,0.4103425
1216.0000000000002,0.41552805555555555
1221.9999999999998,0.4415555555555556
1228.0,0.48653027777777774
1240.0,0.5070730555555556
1242.0,0.5159483333333332
1245.0,0.5259205555555555
1245.0,0.5319038888888888
1245.0,0.5369897222222222
1256.9999999999998,0.5549397222222222
1258.0,0.5371891666666667
1272.0,0.4897213888888889
1296.0000000000002,0.47107333333333334
1299.0,0.4629958333333334
1308.0000000000002,0.4422536111111111
1317.0,0.4526247222222222
1317.0,0.4583088888888889
1317.0,0.4630955555555556
1323.0,0.48144444444444445
1326.0,0.48942222222222226
1334.0,0.47107333333333334
1337.0,0.4630955555555556
1356.0,0.41752249999999996
1382.0,0.39438694444444444
1382.0,0.3863094444444445
1382.0,0.3863094444444445
